MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
200000001,2024-05-31T13:18:00,31.48437,35.13563,18.8,332.0,332,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T13:18:00,31.94699,33.18187,12.7,62.0,62,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T13:18:00,31.36823,31.50036,10.0,10.7,10,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T13:18:00,32.98566,30.94698,7.7,115.9,115,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T13:18:00,31.42572,32.21101,5.2,84.0,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T13:18:00,31.66797,33.923,7.0,203.8,203,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T13:18:00,33.76867,33.17934,15.3,27.2,27,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T13:18:00,32.17626,33.96888,14.0,103.8,103,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T13:18:00,34.19022,36.41545,4.7,229.2,229,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T13:18:00,33.99456,35.24694,15.4,235.9,235,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T13:18:00,33.16527,36.35674,15.8,14.2,14,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T13:18:00,32.13638,32.83407,11.5,336.7,336,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T13:18:00,32.31983,30.65476,9.7,40.4,40,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000014,2024-05-31T13:18:00,32.41192,32.10617,6.3,298.1,298,MV SYNTH-014,IMO9548698,HOYS,52,0,307,44,11.7,Tug,A
200000016,2024-05-31T13:18:00,31.33256,34.41313,15.6,92.6,92,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000018,2024-05-31T13:18:00,30.98612,32.33962,21.2,283.1,283,MV SYNTH-018,IMO9240806,VMIX,60,0,168,22,7.8,Passenger,A
200000019,2024-05-31T13:18:00,33.42318,34.06284,18.4,161.7,161,MV SYNTH-019,IMO9951095,IISM,60,0,216,27,8.6,Passenger,A
200000020,2024-05-31T13:18:00,32.34502,30.86594,5.7,103.4,103,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T13:18:00,33.11991,36.20831,10.3,260.2,260,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000024,2024-05-31T13:18:00,33.80073,32.86742,13.3,130.9,130,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000026,2024-05-31T13:18:00,34.07933,34.92844,10.0,267.1,267,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000028,2024-05-31T13:18:00,34.20425,32.74599,7.1,187.5,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T13:18:00,31.73074,32.95822,11.6,234.0,234,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T13:18:00,33.46225,35.24169,10.4,261.4,261,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000032,2024-05-31T13:18:00,31.22373,31.73344,10.3,54.2,54,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-05-31T13:18:00,33.9562,32.57017,9.9,239.9,239,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000035,2024-05-31T13:18:00,31.91103,34.0881,19.1,225.5,225,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T13:18:00,31.55984,32.46507,7.0,100.7,100,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T13:18:00,32.06946,32.09424,10.2,109.0,109,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T13:18:00,32.5518,33.67976,8.4,191.4,191,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T13:18:00,31.48769,33.33433,7.9,5.5,5,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T13:18:00,33.15614,36.77531,12.4,253.2,253,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T13:24:00,31.51252,35.11984,18.5,336.3,336,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T13:24:00,31.95708,33.20589,12.8,60.3,60,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T13:24:00,31.38487,31.50465,10.4,12.0,12,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T13:24:00,32.98023,30.96001,7.3,118.8,118,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T13:24:00,31.42652,32.22278,5.5,83.6,83,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T13:24:00,31.6568,33.91798,7.0,201.7,201,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T13:24:00,33.79092,33.19351,15.1,25.6,25,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T13:24:00,32.16856,33.9966,14.6,106.3,106,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T13:24:00,34.1847,36.40677,5.1,229.3,229,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T13:24:00,33.98061,35.22104,15.6,234.9,234,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T13:24:00,33.19133,36.36518,16.4,12.8,12,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T13:24:00,32.15349,32.82435,11.9,334.0,334,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T13:24:00,32.33354,30.66646,9.7,37.8,37,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000016,2024-05-31T13:24:00,31.33098,34.44267,15.6,91.9,91,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000018,2024-05-31T13:24:00,30.99277,32.29799,21.1,280.3,280,MV SYNTH-018,IMO9240806,VMIX,60,0,168,22,7.8,Passenger,A
200000019,2024-05-31T13:24:00,33.39238,34.07473,18.9,159.3,159,MV SYNTH-019,IMO9951095,IISM,60,0,216,27,8.6,Passenger,A
200000020,2024-05-31T13:24:00,32.34286,30.8755,5.5,104.9,104,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T13:24:00,33.116,36.18696,10.8,258.3,258,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T13:24:00,33.30232,32.82651,15.5,105.3,105,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000024,2024-05-31T13:24:00,33.78796,32.88843,13.3,127.7,127,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000026,2024-05-31T13:24:00,34.07644,34.90772,10.1,265.9,265,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000028,2024-05-31T13:24:00,34.19191,32.74393,7.6,187.6,187,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T13:24:00,31.71978,32.94227,11.4,231.8,231,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T13:24:00,33.46123,35.2215,10.4,263.7,263,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000032,2024-05-31T13:24:00,31.23572,31.74986,10.2,51.2,51,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-05-31T13:24:00,33.94891,32.55205,9.9,244.1,244,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000035,2024-05-31T13:24:00,31.88845,34.05883,19.0,225.6,225,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T13:24:00,31.5587,32.47847,7.1,101.0,101,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T13:24:00,32.06305,32.11428,10.2,111.2,111,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T13:24:00,32.53669,33.67672,8.6,192.5,192,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T13:24:00,31.49984,33.33517,7.7,7.7,7,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T13:24:00,33.14961,36.75369,12.3,249.0,249,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T13:30:00,31.54226,35.10557,19.1,334.0,334,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T13:30:00,31.96659,33.22806,13.2,62.0,62,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T13:30:00,31.40097,31.50944,10.2,15.2,15,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T13:30:00,32.97558,30.97202,7.5,116.6,116,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T13:30:00,31.42846,32.2322,5.0,84.9,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T13:30:00,31.64661,33.91155,6.8,198.8,198,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T13:30:00,33.81358,33.20808,15.4,30.5,30,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T13:30:00,32.16111,34.0236,14.3,106.0,106,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T13:30:00,34.17936,36.39845,5.2,231.9,231,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T13:30:00,33.96592,35.19346,15.5,236.3,236,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T13:30:00,33.21733,36.37168,16.4,16.3,16,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T13:30:00,32.17169,32.81421,11.5,333.7,333,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T13:30:00,32.34553,30.67884,10.0,43.3,43,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000016,2024-05-31T13:30:00,31.32989,34.47404,15.4,95.5,95,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000018,2024-05-31T13:30:00,30.99878,32.25722,21.1,278.8,278,MV SYNTH-018,IMO9240806,VMIX,60,0,168,22,7.8,Passenger,A
200000019,2024-05-31T13:30:00,33.36334,34.08721,18.7,160.3,160,MV SYNTH-019,IMO9951095,IISM,60,0,216,27,8.6,Passenger,A
200000020,2024-05-31T13:30:00,32.34082,30.88684,5.3,101.9,101,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T13:30:00,33.11222,36.16557,10.5,259.6,259,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T13:30:00,33.29662,32.85775,15.4,100.6,100,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T13:30:00,32.18627,34.03654,11.5,329.3,329,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T13:30:00,33.77343,32.90802,13.0,128.9,128,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000026,2024-05-31T13:30:00,34.07496,34.88687,10.2,263.6,263,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000028,2024-05-31T13:30:00,34.18047,32.74246,7.3,186.7,186,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T13:30:00,31.70723,32.92288,11.9,233.7,233,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T13:30:00,33.45936,35.19986,10.3,262.5,262,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000032,2024-05-31T13:30:00,31.24629,31.76542,10.3,50.9,50,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-05-31T13:30:00,33.94116,32.53348,10.5,244.4,244,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000035,2024-05-31T13:30:00,31.8685,34.03193,19.0,230.1,230,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T13:30:00,31.55655,32.49156,7.1,102.7,102,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T13:30:00,32.05764,32.13236,10.2,108.9,108,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T13:30:00,32.52329,33.67241,9.0,192.5,192,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T13:30:00,31.51394,33.33829,7.8,5.2,5,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T13:30:00,33.14444,36.73004,11.7,254.0,254,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T13:36:00,31.56929,35.08937,18.7,332.2,332,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T13:36:00,31.97668,33.25071,13.2,64.3,64,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T13:36:00,31.41918,31.51375,10.5,11.4,11,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T13:36:00,32.97046,30.98647,7.1,113.0,113,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T13:36:00,31.42904,32.24286,5.5,84.4,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T13:36:00,31.63711,33.90841,6.8,203.2,203,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T13:36:00,33.83683,33.22339,15.4,29.7,29,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T13:36:00,32.15463,34.05071,14.3,107.4,107,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T13:36:00,34.17392,36.39268,5.4,227.4,227,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T13:36:00,33.95174,35.16843,15.5,238.3,238,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T13:36:00,33.24371,36.3796,16.0,12.3,12,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T13:36:00,32.18862,32.80493,11.5,333.7,333,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T13:36:00,32.35917,30.69331,10.4,43.2,43,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000016,2024-05-31T13:36:00,31.32714,34.50277,15.5,94.0,94,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000018,2024-05-31T13:36:00,31.00649,32.21592,21.6,281.7,281,MV SYNTH-018,IMO9240806,VMIX,60,0,168,22,7.8,Passenger,A
200000019,2024-05-31T13:36:00,33.33452,34.09779,18.5,162.2,162,MV SYNTH-019,IMO9951095,IISM,60,0,216,27,8.6,Passenger,A
200000020,2024-05-31T13:36:00,32.33819,30.89633,5.5,102.4,102,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T13:36:00,33.10887,36.14564,10.6,255.3,255,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T13:36:00,33.28956,32.88782,15.4,104.5,104,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T13:36:00,32.20346,34.02475,11.2,329.3,329,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T13:36:00,33.76069,32.92889,13.7,127.8,127,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000026,2024-05-31T13:36:00,34.07286,34.8672,10.2,266.9,266,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000028,2024-05-31T13:36:00,34.16735,32.74149,7.5,186.0,186,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T13:36:00,31.69675,32.90334,11.4,233.8,233,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T13:36:00,33.45707,35.18191,10.1,263.3,263,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000032,2024-05-31T13:36:00,31.25612,31.78314,10.3,50.1,50,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-05-31T13:36:00,33.93307,32.5151,10.5,242.2,242,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000035,2024-05-31T13:36:00,31.84772,34.0047,18.5,228.3,228,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T13:36:00,31.55292,32.50513,6.9,99.5,99,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T13:36:00,32.0517,32.15073,10.2,108.7,108,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T13:36:00,32.50996,33.66881,9.0,193.3,193,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T13:36:00,31.52692,33.33969,7.6,3.9,3,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T13:36:00,33.13673,36.70618,11.9,250.8,250,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T13:42:00,31.59729,35.07402,18.6,337.4,337,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T13:42:00,31.98597,33.27341,13.2,65.1,65,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T13:42:00,31.43534,31.51904,10.4,14.6,14,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T13:42:00,32.96407,30.99842,7.0,114.3,114,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T13:42:00,31.43002,32.25306,5.4,84.8,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T13:42:00,31.62569,33.9034,6.6,202.9,202,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T13:42:00,33.85865,33.23694,15.6,25.8,25,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T13:42:00,32.14764,34.07792,14.3,104.4,104,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T13:42:00,34.1683,36.3859,4.7,231.1,231,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T13:42:00,33.93741,35.1424,15.9,235.0,235,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T13:42:00,33.26996,36.38612,15.8,13.2,13,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T13:42:00,32.20716,32.79421,11.3,332.8,332,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T13:42:00,32.37218,30.7051,10.4,40.4,40,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000016,2024-05-31T13:42:00,31.32603,34.53134,15.3,92.2,92,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000018,2024-05-31T13:42:00,31.01381,32.17733,21.4,283.8,283,MV SYNTH-018,IMO9240806,VMIX,60,0,168,22,7.8,Passenger,A
200000019,2024-05-31T13:42:00,33.30576,34.11044,18.4,163.3,163,MV SYNTH-019,IMO9951095,IISM,60,0,216,27,8.6,Passenger,A
200000020,2024-05-31T13:42:00,32.3371,30.90593,5.3,102.8,102,MV SYNTH-020,IMO9854356,GMXJ,30,0,327,47,6.8,Fishing,A
200000021,2024-05-31T13:42:00,33.10594,36.12442,10.7,256.4,256,MV SYNTH-021,IMO9265217,MCTB,80,0,203,28,17.2,Tanker,A
200000022,2024-05-31T13:42:00,33.28355,32.91856,15.5,106.6,106,MV SYNTH-022,IMO9562201,XAZS,70,0,211,26,13.4,Cargo,A
200000023,2024-05-31T13:42:00,32.21793,34.01349,11.9,331.1,331,MV SYNTH-023,IMO9230631,LNOI,70,0,196,26,12.2,Cargo,A
200000024,2024-05-31T13:42:00,33.74689,32.95166,13.4,128.0,128,MV SYNTH-024,IMO9825180,LGWO,80,0,108,14,17.1,Tanker,A
200000026,2024-05-31T13:42:00,34.07283,34.84644,10.0,264.0,264,MV SYNTH-026,IMO9865335,XCPL,80,0,279,39,14.3,Tanker,A
200000028,2024-05-31T13:42:00,34.15489,32.74024,7.2,185.2,185,MV SYNTH-028,IMO9471924,DZER,52,0,322,40,14.4,Tug,A
200000029,2024-05-31T13:42:00,31.68576,32.88506,11.6,233.8,233,MV SYNTH-029,IMO9277800,ZVZG,70,0,172,24,15.6,Cargo,A
200000030,2024-05-31T13:42:00,33.45665,35.15961,10.7,263.9,263,MV SYNTH-030,IMO9195314,IOJT,80,0,108,16,14.9,Tanker,A
200000032,2024-05-31T13:42:00,31.26752,31.79694,10.8,51.7,51,MV SYNTH-032,IMO9334780,DIWY,52,0,310,45,16.4,Tug,A
200000033,2024-05-31T13:42:00,33.92532,32.49705,10.6,243.2,243,MV SYNTH-033,IMO9764200,TRRM,80,0,205,29,11.5,Tanker,A
200000035,2024-05-31T13:42:00,31.82733,33.97645,19.1,225.7,225,MV SYNTH-035,IMO9202511,VCMO,60,0,294,38,8.4,Passenger,A
200000036,2024-05-31T13:42:00,31.55113,32.51854,6.9,101.1,101,MV SYNTH-036,IMO9697099,SGLA,30,0,298,38,9.6,Fishing,A
200000037,2024-05-31T13:42:00,32.04615,32.16905,10.2,109.0,109,MV SYNTH-037,IMO9252612,GSEJ,80,0,127,17,13.2,Tanker,A
200000038,2024-05-31T13:42:00,32.49498,33.6634,9.1,192.8,192,MV SYNTH-038,IMO9904814,YJNJ,30,0,159,22,16.8,Fishing,A
200000039,2024-05-31T13:42:00,31.54002,33.34142,8.2,8.1,8,MV SYNTH-039,IMO9557350,JVEL,52,0,219,34,10.1,Tug,A
412345678,2024-05-31T13:42:00,33.13071,36.68472,11.8,249.4,249,MT SYNTH-SUSPECT,IMO9066172,GMLQ,80,0,124,18,15.6,Tanker,A
200000001,2024-05-31T13:48:00,31.62586,35.05736,18.9,332.6,332,MV SYNTH-001,IMO9485000,JSCP,60,0,99,13,15.2,Passenger,A
200000002,2024-05-31T13:48:00,31.99613,33.29655,12.7,60.7,60,MV SYNTH-002,IMO9122322,EFAD,80,0,194,27,14.4,Tanker,A
200000003,2024-05-31T13:48:00,31.45103,31.52398,10.7,13.1,13,MV SYNTH-003,IMO9317919,IBAH,52,0,159,22,9.1,Tug,A
200000004,2024-05-31T13:48:00,32.9582,31.01205,7.0,116.9,116,MV SYNTH-004,IMO9615411,WFNP,30,0,317,39,6.5,Fishing,A
200000005,2024-05-31T13:48:00,31.43172,32.2631,4.9,84.3,84,MV SYNTH-005,IMO9598517,INKB,30,0,180,22,12.6,Fishing,A
200000006,2024-05-31T13:48:00,31.61495,33.89817,6.8,203.0,203,MV SYNTH-006,IMO9560766,HYFT,30,0,230,31,12.7,Fishing,A
200000007,2024-05-31T13:48:00,33.88127,33.25164,15.6,27.3,27,MV SYNTH-007,IMO9339209,TNBB,70,0,107,14,17.2,Cargo,A
200000008,2024-05-31T13:48:00,32.14078,34.10581,14.6,107.0,107,MV SYNTH-008,IMO9934085,GMZC,70,0,217,33,10.4,Cargo,A
200000009,2024-05-31T13:48:00,34.16236,36.37709,5.0,226.2,226,MV SYNTH-009,IMO9258033,VGOY,30,0,152,23,12.6,Fishing,A
200000010,2024-05-31T13:48:00,33.92718,35.12312,15.8,234.7,234,MV SYNTH-010,IMO9507365,WJAD,70,0,158,19,14.7,Cargo,A
200000011,2024-05-31T13:48:00,33.29519,36.3954,16.0,14.1,14,MV SYNTH-011,IMO9526451,SYNT,60,0,247,38,8.6,Passenger,A
200000012,2024-05-31T13:48:00,32.22401,32.78464,11.3,332.5,332,MV SYNTH-012,IMO9312397,MYJL,80,0,323,51,11.3,Tanker,A
200000013,2024-05-31T13:48:00,32.38483,30.71793,9.8,40.3,40,MV SYNTH-013,IMO9775286,HCEC,80,0,113,18,8.4,Tanker,A
200000016,2024-05-31T13:48:00,31.32392,34.5627,15.5,93.0,93,MV SYNTH-016,IMO9992461,FFKY,60,0,238,30,14.9,Passenger,A
200000018,2024-05-31T13:48:00,31.02026,32.13573,21.0,279.4,279,MV SYNTH-018,IMO9240806,VMIX,60,0,168,22,7.8,Passenger,A
